date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:42:15	8069/8069	---M--	200	added ('OK')	image/jpeg	etag:%225addf6c6-1f85%22	https://sinaptika.mercubuana.ac.id/wp-content/uploads/2018/04/17-2017-300x200.jpg	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/uploads/2018/04/17-2017-300x200.jpg	(from https://sinaptika.mercubuana.ac.id/gallery/seminar-nasional-mou/)
00:42:15	15127/15127	---M--	200	added ('OK')	image/jpeg	etag:%225addf6c8-3b17%22	https://sinaptika.mercubuana.ac.id/wp-content/uploads/2018/04/18-2017-300x200.jpg	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/uploads/2018/04/18-2017-300x200.jpg	(from https://sinaptika.mercubuana.ac.id/gallery/seminar-nasional-mou/)
00:42:15	16185/16185	---M--	200	added ('OK')	image/jpeg	etag:%225addf6ca-3f39%22	https://sinaptika.mercubuana.ac.id/wp-content/uploads/2018/04/19-2017-300x200.jpg	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/uploads/2018/04/19-2017-300x200.jpg	(from https://sinaptika.mercubuana.ac.id/gallery/seminar-nasional-mou/)
00:42:15	15997/15997	---M--	200	added ('OK')	image/jpeg	etag:%225addf6cc-3e7d%22	https://sinaptika.mercubuana.ac.id/wp-content/uploads/2018/04/20-2017-300x200.jpg	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/uploads/2018/04/20-2017-300x200.jpg	(from https://sinaptika.mercubuana.ac.id/gallery/seminar-nasional-mou/)
00:42:16	18270/18270	---M--	200	added ('OK')	image/jpeg	etag:%225addf6d0-475e%22	https://sinaptika.mercubuana.ac.id/wp-content/uploads/2018/04/21-2017-300x200.jpg	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/uploads/2018/04/21-2017-300x200.jpg	(from https://sinaptika.mercubuana.ac.id/gallery/seminar-nasional-mou/)
00:42:16	12639/12639	---M--	200	added ('OK')	image/jpeg	etag:%225addf6d2-315f%22	https://sinaptika.mercubuana.ac.id/wp-content/uploads/2018/04/22-2017-300x200.jpg	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/uploads/2018/04/22-2017-300x200.jpg	(from https://sinaptika.mercubuana.ac.id/gallery/seminar-nasional-mou/)
00:42:16	16669/16669	---M--	200	added ('OK')	image/jpeg	etag:%225addf6d6-411d%22	https://sinaptika.mercubuana.ac.id/wp-content/uploads/2018/04/23-2017-300x200.jpg	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/uploads/2018/04/23-2017-300x200.jpg	(from https://sinaptika.mercubuana.ac.id/gallery/seminar-nasional-mou/)
00:42:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:08:16%20GMT	https://sinaptika.mercubuana.ac.id/?p=149	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/index8bc8.html	(from https://sinaptika.mercubuana.ac.id/gallery/innovative-events/)
00:42:18	2509/2509	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:08:17%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fgallery%2Finnovative-events%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed98f3.json	(from https://sinaptika.mercubuana.ac.id/gallery/innovative-events/)
00:42:20	2638/2638	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:08:19%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fgallery%2Finnovative-events%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embedcb9d	(from https://sinaptika.mercubuana.ac.id/gallery/innovative-events/)
00:42:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:08:20%20GMT	https://sinaptika.mercubuana.ac.id/?p=150	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/index56d6.html	(from https://sinaptika.mercubuana.ac.id/gallery/promotions-and-product-launches/)
00:42:22	2617/2617	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:08:20%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fgallery%2Fpromotions-and-product-launches%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed6112.json	(from https://sinaptika.mercubuana.ac.id/gallery/promotions-and-product-launches/)
00:42:23	2746/2746	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:08:22%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fgallery%2Fpromotions-and-product-launches%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed4d11	(from https://sinaptika.mercubuana.ac.id/gallery/promotions-and-product-launches/)
00:42:29	77160/77160	---M--	200	added ('OK')	text/html	etag:%2212d68-56a464fc32f80%22	https://sinaptika.mercubuana.ac.id/wp-content/themes/event/assets/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/themes/event/assets/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://sinaptika.mercubuana.ac.id/wp-content/themes/event/assets/font-awesome/css/font-awesome.min.css?ver=4.9.23)
00:42:30	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225ad9d44e-17ee8%22	https://sinaptika.mercubuana.ac.id/wp-content/themes/event/assets/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/themes/event/assets/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://sinaptika.mercubuana.ac.id/wp-content/themes/event/assets/font-awesome/css/font-awesome.min.css?ver=4.9.23)
00:42:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:08:24%20GMT	https://sinaptika.mercubuana.ac.id/lomba-teknologi-informasi/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/lomba-teknologi-informasi/index.html	(from https://sinaptika.mercubuana.ac.id/front-page-features/lomba-teknologi-informasi/)
00:42:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:08:23%20GMT	https://sinaptika.mercubuana.ac.id/workshop-teknologi-informasi-untuk-mahasiswa/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/workshop-teknologi-informasi-untuk-mahasiswa/index.html	(from https://sinaptika.mercubuana.ac.id/front-page-features/workshop-teknologi-informasi/)
00:42:30	22449/22449	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263d9c36e-57b1%22	https://sinaptika.mercubuana.ac.id/wp-includes/fonts/dashicons.eot	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-includes/fonts/dashicons.eot	(from https://sinaptika.mercubuana.ac.id/wp-includes/css/dashicons.min.css)
00:42:31	38205/38205	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225addfbe4-953d%22	https://sinaptika.mercubuana.ac.id/wp-content/plugins/forget-about-shortcode-buttons/public/fonts/fontawesome-webfont.eot?v=4.0.3	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/plugins/forget-about-shortcode-buttons/public/fonts/fontawesome-webfontba72.eot	(from https://sinaptika.mercubuana.ac.id/wp-content/plugins/forget-about-shortcode-buttons/public/css/font-awesome.min.css)
00:42:46	7176/7176	---M--	522	error ('Unknown%20error')	text/html	date:Wed,%2027%20Sep%202023%2014:08:45%20GMT	https://sinaptika.mercubuana.ac.id/wp-content/plugins/forget-about-shortcode-buttons/public/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/plugins/forget-about-shortcode-buttons/public/fonts/fontawesome-webfontd41d.eot	(from https://sinaptika.mercubuana.ac.id/wp-content/plugins/forget-about-shortcode-buttons/public/css/font-awesome.min.css)
00:42:46	7176/7176	---M--	522	error ('Unknown%20error')	text/html	date:Wed,%2027%20Sep%202023%2014:08:45%20GMT	https://sinaptika.mercubuana.ac.id/wp-content/plugins/forget-about-shortcode-buttons/public/fonts/fontawesome-webfont.woff?v=4.0.3	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/plugins/forget-about-shortcode-buttons/public/fonts/fontawesome-webfont.a8ba72.delayed	(from https://sinaptika.mercubuana.ac.id/wp-content/plugins/forget-about-shortcode-buttons/public/css/font-awesome.min.css)
00:42:47	80652/80652	---M--	200	added ('OK')	application/octet-stream	etag:%225addfbe4-13b0c%22	https://sinaptika.mercubuana.ac.id/wp-content/plugins/forget-about-shortcode-buttons/public/fonts/fontawesome-webfont.ttf?v=4.0.3	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/plugins/forget-about-shortcode-buttons/public/fonts/fontawesome-webfontba72.ttf	(from https://sinaptika.mercubuana.ac.id/wp-content/plugins/forget-about-shortcode-buttons/public/css/font-awesome.min.css)
00:42:49	65076/65076	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225ada1052-1c1cc%22	https://sinaptika.mercubuana.ac.id/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900d41d.eot	(from https://sinaptika.mercubuana.ac.id/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.2)
00:42:50	44068/44068	---M--	200	added ('OK')	text/html	etag:%22ac24-56a49e3873880%22	https://sinaptika.mercubuana.ac.id/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.woff2	(from https://sinaptika.mercubuana.ac.id/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.2)
00:42:50	202148/202148	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225addfbe4-315a4%22	https://sinaptika.mercubuana.ac.id/wp-content/plugins/forget-about-shortcode-buttons/public/fonts/fontawesome-webfont.svg?v=4.0.3	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/plugins/forget-about-shortcode-buttons/public/fonts/fontawesome-webfontba72.svg	(from https://sinaptika.mercubuana.ac.id/wp-content/plugins/forget-about-shortcode-buttons/public/css/font-awesome.min.css)
00:42:50	99704/99704	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225ada1052-18578%22	https://sinaptika.mercubuana.ac.id/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400d41d.eot	(from https://sinaptika.mercubuana.ac.id/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.2)
00:42:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:08:51%20GMT	https://sinaptika.mercubuana.ac.id/?p=1403	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/index721c.html	(from https://sinaptika.mercubuana.ac.id/7-november-2021/)
00:42:52	2458/2458	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:08:51%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F7-november-2021%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embedbdb4	(from https://sinaptika.mercubuana.ac.id/7-november-2021/)
00:42:54	798/798	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eecd381f6ceda05a5efd59fee728de03-gzip%22	https://sinaptika.mercubuana.ac.id/7-november-2021/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/7-november-2021/feed/index.html	(from https://sinaptika.mercubuana.ac.id/7-november-2021/)
00:42:55	29113/29113	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:08:54%20GMT	https://sinaptika.mercubuana.ac.id/9-november-2021/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/9-november-2021/index.html	(from https://sinaptika.mercubuana.ac.id/front-page-features/call-for-paper/)
00:42:55	29200/29200	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:08:54%20GMT	https://sinaptika.mercubuana.ac.id/12-november-2021/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/12-november-2021/index.html	(from https://sinaptika.mercubuana.ac.id/front-page-features/call-for-paper/)
00:42:55	28311/28311	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:08:54%20GMT	https://sinaptika.mercubuana.ac.id/category/tanggal-penting/gelombang-3/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/category/tanggal-penting/gelombang-3/index.html	(from https://sinaptika.mercubuana.ac.id/7-november-2021/)
00:42:56	2448/2448	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:08:55%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F9-november-s-d-12-november-2021%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embede6f9.json	(from https://sinaptika.mercubuana.ac.id/9-november-s-d-12-november-2021/)
00:42:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:08:55%20GMT	https://sinaptika.mercubuana.ac.id/?p=1397	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/index7e0e.html	(from https://sinaptika.mercubuana.ac.id/9-november-s-d-12-november-2021/)
00:42:57	846/846	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eecd381f6ceda05a5efd59fee728de03-gzip%22	https://sinaptika.mercubuana.ac.id/9-november-s-d-12-november-2021/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/9-november-s-d-12-november-2021/feed/index.html	(from https://sinaptika.mercubuana.ac.id/9-november-s-d-12-november-2021/)
00:42:58	2538/2538	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:08:56%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F9-november-s-d-12-november-2021%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed0f7c	(from https://sinaptika.mercubuana.ac.id/9-november-s-d-12-november-2021/)
00:43:02	28397/28397	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:08:59%20GMT	https://sinaptika.mercubuana.ac.id/category/tanggal-penting/gelombang-2/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/category/tanggal-penting/gelombang-2/index.html	(from https://sinaptika.mercubuana.ac.id/2021/10/)
00:43:02	29323/29323	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:08:59%20GMT	https://sinaptika.mercubuana.ac.id/05-november-2021/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/05-november-2021/index.html	(from https://sinaptika.mercubuana.ac.id/2021/10/)
00:43:02	29788/29788	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:08:59%20GMT	https://sinaptika.mercubuana.ac.id/02-november-s-d-05-november-2021/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/02-november-s-d-05-november-2021/index.html	(from https://sinaptika.mercubuana.ac.id/9-november-s-d-12-november-2021/)
00:43:03	29352/29352	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:08:59%20GMT	https://sinaptika.mercubuana.ac.id/02-november-2021/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/02-november-2021/index.html	(from https://sinaptika.mercubuana.ac.id/2021/10/)
00:43:06	29696/29696	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:03%20GMT	https://sinaptika.mercubuana.ac.id/1-oktober-s-d-24-oktober-2021/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/1-oktober-s-d-24-oktober-2021/index.html	(from https://sinaptika.mercubuana.ac.id/2021/10/)
00:43:06	29136/29136	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:03%20GMT	https://sinaptika.mercubuana.ac.id/ketentuan/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/ketentuan/index.html	(from https://sinaptika.mercubuana.ac.id/2021/08/)
00:43:06	29309/29309	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:04%20GMT	https://sinaptika.mercubuana.ac.id/12-desember-2020-2/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/12-desember-2020-2/index.html	(from https://sinaptika.mercubuana.ac.id/2020/11/)
00:43:06	24737/24737	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:04%20GMT	https://sinaptika.mercubuana.ac.id/category/disclaimer/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/category/disclaimer/index.html	(from https://sinaptika.mercubuana.ac.id/2021/08/)
00:43:07	27838/27838	---M--	200	added ('OK')	image/jpeg	etag:%225fb8b0ee-6cbe%22	https://sinaptika.mercubuana.ac.id/wp-content/uploads/2018/11/WhatsApp-Image-2020-11-21-at-13.06.09-300x300.jpeg	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/uploads/2018/11/WhatsApp-Image-2020-11-21-at-13.06.09-300x300.jpg	(from https://sinaptika.mercubuana.ac.id/2018/11/)
00:43:09	81939/81939	---M--	200	added ('OK')	image/jpeg	etag:%225f7847ae-14013%22	https://sinaptika.mercubuana.ac.id/wp-content/uploads/2018/04/codig.jpg	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/uploads/2018/04/codig.jpg	(from https://sinaptika.mercubuana.ac.id/2018/04/)
00:43:09	29433/29433	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:07%20GMT	https://sinaptika.mercubuana.ac.id/category/tanggal-penting/early-bird/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/category/tanggal-penting/early-bird/index.html	(from https://sinaptika.mercubuana.ac.id/2020/11/)
00:43:10	28219/28219	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:07%20GMT	https://sinaptika.mercubuana.ac.id/category/tanggal-penting/normal/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/category/tanggal-penting/normal/index.html	(from https://sinaptika.mercubuana.ac.id/2020/11/)
00:43:10	27565/27565	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:08%20GMT	https://sinaptika.mercubuana.ac.id/2018/04/page/2/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/2018/04/page/2/index.html	(from https://sinaptika.mercubuana.ac.id/2018/04/)
00:43:12	101416/101416	---M--	200	added ('OK')	image/jpeg	etag:%225ad9d5d9-18c28%22	https://sinaptika.mercubuana.ac.id/wp-content/uploads/2016/08/featured-image-1.jpg	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/uploads/2016/08/featured-image-1.jpg	(from https://sinaptika.mercubuana.ac.id/2016/09/)
00:43:12	38590/38590	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:11%20GMT	https://sinaptika.mercubuana.ac.id/kompetisi-teknologi-informasi/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/kompetisi-teknologi-informasi/index.html	(from https://sinaptika.mercubuana.ac.id/2018/04/)
00:43:12	32770/32770	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:11%20GMT	https://sinaptika.mercubuana.ac.id/workshop-teknologi-informasi-untuk-mahasiswa-dan-umum/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/workshop-teknologi-informasi-untuk-mahasiswa-dan-umum/index.html	(from https://sinaptika.mercubuana.ac.id/2018/04/)
00:43:13	29316/29316	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:11%20GMT	https://sinaptika.mercubuana.ac.id/1-17-oktober-2018/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/1-17-oktober-2018/index.html	(from https://sinaptika.mercubuana.ac.id/2018/04/)
00:43:13	83264/83264	---M--	200	added ('OK')	image/jpeg	etag:%225ad9d5dc-14540%22	https://sinaptika.mercubuana.ac.id/wp-content/uploads/2016/08/featured-image-2.jpg	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/uploads/2016/08/featured-image-2.jpg	(from https://sinaptika.mercubuana.ac.id/2016/09/)
00:43:13	41632/41632	---M--	200	added ('OK')	image/jpeg	etag:%225ad9d5e3-a2a0%22	https://sinaptika.mercubuana.ac.id/wp-content/uploads/2016/08/featured-image-4.jpg	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/uploads/2016/08/featured-image-4.jpg	(from https://sinaptika.mercubuana.ac.id/2016/09/)
00:43:15	70170/70170	---M--	200	added ('OK')	image/jpeg	etag:%225ad9d5e1-1121a%22	https://sinaptika.mercubuana.ac.id/wp-content/uploads/2016/08/featured-image-3.jpg	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-content/uploads/2016/08/featured-image-3.jpg	(from https://sinaptika.mercubuana.ac.id/2016/09/)
00:43:17	29270/29270	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:14%20GMT	https://sinaptika.mercubuana.ac.id/1-oktober-2018/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/1-oktober-2018/index.html	(from https://sinaptika.mercubuana.ac.id/2018/04/)
00:43:17	29492/29492	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:15%20GMT	https://sinaptika.mercubuana.ac.id/16-30-juli-2018/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/16-30-juli-2018/index.html	(from https://sinaptika.mercubuana.ac.id/2018/04/)
00:43:17	29492/29492	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:14%20GMT	https://sinaptika.mercubuana.ac.id/10-september-2018/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/10-september-2018/index.html	(from https://sinaptika.mercubuana.ac.id/2018/04/)
00:43:18	29242/29242	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:16%20GMT	https://sinaptika.mercubuana.ac.id/16-juli-2018/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/16-juli-2018/index.html	(from https://sinaptika.mercubuana.ac.id/2018/04/)
00:43:21	28770/28770	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:17%20GMT	https://sinaptika.mercubuana.ac.id/type/image/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/type/image/index.html	(from https://sinaptika.mercubuana.ac.id/2016/09/)
00:43:21	29727/29727	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:18%20GMT	https://sinaptika.mercubuana.ac.id/a-passion-for-planning-enjoy-putting-their-plans-into-action/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/a-passion-for-planning-enjoy-putting-their-plans-into-action/index.html	(from https://sinaptika.mercubuana.ac.id/2016/09/)
00:43:21	29199/29199	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:18%20GMT	https://sinaptika.mercubuana.ac.id/2-juli-2018/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/2-juli-2018/index.html	(from https://sinaptika.mercubuana.ac.id/2018/04/)
00:43:22	29585/29585	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:20%20GMT	https://sinaptika.mercubuana.ac.id/event-involves-the-planning-of-all-kinds-of-events-4/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/event-involves-the-planning-of-all-kinds-of-events-4/index.html	(from https://sinaptika.mercubuana.ac.id/2016/09/)
00:43:24	31547/31547	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:21%20GMT	https://sinaptika.mercubuana.ac.id/type/aside/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/type/aside/index.html	(from https://sinaptika.mercubuana.ac.id/2016/09/)
00:43:24	29582/29582	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:22%20GMT	https://sinaptika.mercubuana.ac.id/event-involves-the-planning-of-all-kinds-of-events-3/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/event-involves-the-planning-of-all-kinds-of-events-3/index.html	(from https://sinaptika.mercubuana.ac.id/2016/09/)
00:43:25	29701/29701	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:22%20GMT	https://sinaptika.mercubuana.ac.id/do-you-have-a-passion-for-organizing-and-meeting-new-people/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/do-you-have-a-passion-for-organizing-and-meeting-new-people/index.html	(from https://sinaptika.mercubuana.ac.id/2016/09/)
00:43:25	29053/29053	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:09:23%20GMT	https://sinaptika.mercubuana.ac.id/type/chat/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/type/chat/index.html	(from https://sinaptika.mercubuana.ac.id/2016/09/)
00:43:27	2653/2653	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:09:25%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fkompetisi-teknologi-informasi-2%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embedc7b8.json	(from https://sinaptika.mercubuana.ac.id/kompetisi-teknologi-informasi-2/)
